tick,sirstate,n
5676.1,2,10000
5677.1,2,10000
5678.1,2,10000
5679.1,2,10000
5680.1,2,10000
5681.1,2,10000
5682.1,2,10000
5683.1,2,10000
5684.1,2,10000
5685.1,2,10000
5686.1,2,10000
5687.1,2,10000
5688.1,2,10000
5689.1,2,10000
5690.1,2,10000
5691.1,2,10000
5692.1,2,10000
5693.1,2,10000
5694.1,2,10000
5695.1,2,10000
5696.1,2,10000
5697.1,2,10000
5698.1,2,10000
5699.1,2,10000
5700.1,2,10000
5701.1,2,10000
5702.1,2,10000
5703.1,2,10000
5704.1,2,10000
5705.1,2,10000
5706.1,2,10000
5707.1,2,10000
5708.1,2,10000
5709.1,2,10000
5710.1,2,10000
5711.1,2,10000
5712.1,2,10000
5713.1,2,10000
5714.1,2,10000
5715.1,2,10000
5716.1,2,10000
5717.1,2,10000
5718.1,2,10000
5719.1,2,10000
5720.1,2,10000
5721.1,2,10000
5722.1,2,10000
5723.1,2,10000
5724.1,2,10000
5725.1,2,10000
5726.1,2,10000
5727.1,2,10000
5728.1,2,10000
5729.1,2,10000
5730.1,2,10000
5731.1,2,10000
5732.1,2,10000
5733.1,2,10000
5734.1,2,10000
5735.1,2,10000
5736.1,2,10000
5737.1,2,10000
5738.1,2,10000
5739.1,2,10000
5740.1,2,10000
5741.1,2,10000
5742.1,2,10000
5743.1,2,10000
5744.1,2,10000
5745.1,2,10000
5746.1,2,10000
5747.1,2,10000
5748.1,2,10000
5749.1,2,10000
5750.1,2,10000
5751.1,2,10000
5752.1,2,10000
5753.1,2,10000
5754.1,2,10000
5755.1,2,10000
5756.1,2,10000
5757.1,2,10000
5758.1,2,10000
5759.1,2,10000
5760.1,2,10000
5761.1,2,10000
5762.1,2,10000
5763.1,2,10000
5764.1,2,10000
5765.1,2,10000
5766.1,2,10000
5767.1,2,10000
5768.1,2,10000
5769.1,2,10000
5770.1,2,10000
5771.1,2,10000
5772.1,2,10000
5773.1,2,10000
5774.1,2,10000
5775.1,2,10000
5776.1,2,10000
5777.1,2,10000
5778.1,2,10000
5779.1,2,10000
5780.1,2,10000
5781.1,2,10000
5782.1,2,10000
5783.1,2,10000
5784.1,2,10000
5785.1,2,10000
5786.1,2,10000
5787.1,2,10000
5788.1,2,10000
5789.1,2,10000
5790.1,2,10000
5791.1,2,10000
5792.1,2,10000
5793.1,2,10000
5794.1,2,10000
5795.1,2,10000
5796.1,2,10000
5797.1,2,10000
5798.1,2,10000
5799.1,2,10000
5800.1,2,10000
5801.1,2,10000
5802.1,2,10000
5803.1,2,10000
5804.1,2,10000
5805.1,2,10000
5806.1,2,10000
5807.1,2,10000
5808.1,2,10000
5809.1,2,10000
5810.1,2,10000
5811.1,2,10000
5812.1,2,10000
5813.1,2,10000
5814.1,2,10000
5815.1,2,10000
5816.1,2,10000
5817.1,2,10000
5818.1,2,10000
5819.1,2,10000
5820.1,2,10000
5821.1,2,10000
5822.1,2,10000
5823.1,2,10000
5824.1,2,10000
5825.1,2,10000
5826.1,2,10000
5827.1,2,10000
5828.1,2,10000
5829.1,2,10000
5830.1,2,10000
5831.1,2,10000
5832.1,2,10000
5833.1,2,10000
5834.1,2,10000
5835.1,2,10000
5836.1,2,10000
5837.1,2,10000
5838.1,2,10000
5839.1,2,10000
5840.1,2,10000
5841.1,2,10000
5842.1,2,10000
5843.1,2,10000
5844.1,2,10000
5845.1,2,10000
5846.1,2,10000
5847.1,2,10000
5848.1,2,10000
5849.1,2,10000
5850.1,2,10000
5851.1,2,10000
5852.1,2,10000
5853.1,2,10000
5854.1,2,10000
5855.1,2,10000
5856.1,2,10000
5857.1,2,10000
5858.1,2,10000
5859.1,2,10000
5860.1,2,10000
5861.1,2,10000
5862.1,2,10000
5863.1,2,10000
5864.1,2,10000
5865.1,2,10000
5866.1,2,10000
5867.1,2,10000
5868.1,2,10000
5869.1,2,10000
5870.1,2,10000
5871.1,2,10000
5872.1,2,10000
5873.1,2,10000
5874.1,2,10000
5875.1,2,10000
5876.1,2,10000
5877.1,2,10000
5878.1,2,10000
5879.1,2,10000
5880.1,2,10000
5881.1,2,10000
5882.1,2,10000
5883.1,2,10000
5884.1,2,10000
5885.1,2,10000
5886.1,2,10000
5887.1,2,10000
5888.1,2,10000
5889.1,2,10000
5890.1,2,10000
5891.1,2,10000
5892.1,2,10000
5893.1,2,10000
5894.1,2,10000
5895.1,2,10000
5896.1,2,10000
5897.1,2,10000
5898.1,2,10000
5899.1,2,10000
5900.1,2,10000
5901.1,2,10000
5902.1,2,10000
5903.1,2,10000
5904.1,2,10000
5905.1,2,10000
5906.1,2,10000
5907.1,2,10000
5908.1,2,10000
5909.1,2,10000
5910.1,2,10000
5911.1,2,10000
5912.1,2,10000
5913.1,2,10000
5914.1,2,10000
5915.1,2,10000
5916.1,2,10000
5917.1,2,10000
5918.1,2,10000
5919.1,2,10000
5920.1,2,10000
5921.1,2,10000
5922.1,2,10000
5923.1,2,10000
5924.1,2,10000
5925.1,2,10000
5926.1,2,10000
5927.1,2,10000
5928.1,2,10000
5929.1,2,10000
5930.1,2,10000
5931.1,2,10000
5932.1,2,10000
5933.1,2,10000
5934.1,2,10000
5935.1,2,10000
5936.1,2,10000
5937.1,2,10000
5938.1,2,10000
5939.1,2,10000
5940.1,2,10000
5941.1,2,10000
5942.1,2,10000
5943.1,2,10000
5944.1,2,10000
5945.1,2,10000
5946.1,2,10000
5947.1,2,10000
5948.1,2,10000
5949.1,2,10000
5950.1,2,10000
5951.1,2,10000
5952.1,2,10000
5953.1,2,10000
5954.1,2,10000
5955.1,2,10000
5956.1,2,10000
5957.1,2,10000
5958.1,2,10000
5959.1,2,10000
5960.1,2,10000
5961.1,2,10000
5962.1,2,10000
5963.1,2,10000
5964.1,2,10000
5965.1,2,10000
5966.1,2,10000
5967.1,2,10000
5968.1,2,10000
5969.1,2,10000
5970.1,2,10000
5971.1,2,10000
5972.1,2,10000
5973.1,2,10000
5974.1,2,10000
5975.1,2,10000
5976.1,2,10000
5977.1,2,10000
5978.1,2,10000
5979.1,2,10000
5980.1,2,10000
5981.1,2,10000
5982.1,2,10000
5983.1,2,10000
5984.1,2,10000
5985.1,2,10000
5986.1,2,10000
5987.1,2,10000
5988.1,2,10000
5989.1,2,10000
5990.1,2,10000
5991.1,2,10000
5992.1,2,10000
5993.1,2,10000
5994.1,2,10000
5995.1,2,10000
5996.1,2,10000
5997.1,2,10000
5998.1,2,10000
5999.1,2,10000
6000.1,2,10000
6001.1,2,10000
6002.1,2,10000
6003.1,2,10000
6004.1,2,10000
6005.1,2,10000
6006.1,2,10000
6007.1,2,10000
6008.1,2,10000
6009.1,2,10000
6010.1,2,10000
6011.1,2,10000
6012.1,2,10000
6013.1,2,10000
6014.1,2,10000
6015.1,2,10000
6016.1,2,10000
6017.1,2,10000
6018.1,2,10000
6019.1,2,10000
6020.1,2,10000
6021.1,2,10000
6022.1,2,10000
6023.1,2,10000
6024.1,2,10000
6025.1,2,10000
6026.1,2,10000
6027.1,2,10000
6028.1,2,10000
6029.1,2,10000
6030.1,2,10000
6031.1,2,10000
6032.1,2,10000
6033.1,2,10000
6034.1,2,10000
6035.1,2,10000
6036.1,2,10000
6037.1,2,10000
6038.1,2,10000
6039.1,2,10000
6040.1,2,10000
6041.1,2,10000
6042.1,2,10000
6043.1,2,10000
6044.1,2,10000
6045.1,2,10000
6046.1,2,10000
6047.1,2,10000
6048.1,2,10000
6049.1,2,10000
6050.1,2,10000
6051.1,2,10000
6052.1,2,10000
6053.1,2,10000
6054.1,2,10000
6055.1,2,10000
6056.1,2,10000
6057.1,2,10000
6058.1,2,10000
6059.1,2,10000
6060.1,2,10000
6061.1,2,10000
6062.1,2,10000
6063.1,2,10000
6064.1,2,10000
6065.1,2,10000
6066.1,2,10000
6067.1,2,10000
6068.1,2,10000
6069.1,2,10000
6070.1,2,10000
6071.1,2,10000
6072.1,2,10000
6073.1,2,10000
6074.1,2,10000
6075.1,2,10000
6076.1,2,10000
6077.1,2,10000
6078.1,2,10000
6079.1,2,10000
6080.1,2,10000
6081.1,2,10000
6082.1,2,10000
6083.1,2,10000
6084.1,2,10000
6085.1,2,10000
6086.1,2,10000
6087.1,2,10000
6088.1,2,10000
6089.1,2,10000
6090.1,2,10000
6091.1,2,10000
6092.1,2,10000
6093.1,2,10000
6094.1,2,10000
6095.1,2,10000
6096.1,2,10000
6097.1,2,10000
6098.1,2,10000
6099.1,2,10000
6100.1,2,10000
6101.1,2,10000
6102.1,2,10000
6103.1,2,10000
6104.1,2,10000
6105.1,2,10000
6106.1,2,10000
6107.1,2,10000
6108.1,2,10000
6109.1,2,10000
6110.1,2,10000
6111.1,2,10000
6112.1,2,10000
6113.1,2,10000
6114.1,2,10000
6115.1,2,10000
6116.1,2,10000
6117.1,2,10000
6118.1,2,10000
6119.1,2,10000
6120.1,2,10000
6121.1,2,10000
6122.1,2,10000
6123.1,2,10000
6124.1,2,10000
6125.1,2,10000
6126.1,2,10000
6127.1,2,10000
6128.1,2,10000
6129.1,2,10000
6130.1,2,10000
6131.1,2,10000
6132.1,2,10000
6133.1,2,10000
6134.1,2,10000
6135.1,2,10000
6136.1,2,10000
6137.1,2,10000
6138.1,2,10000
6139.1,2,10000
6140.1,2,10000
6141.1,2,10000
6142.1,2,10000
6143.1,2,10000
6144.1,2,10000
6145.1,2,10000
6146.1,2,10000
6147.1,2,10000
6148.1,2,10000
6149.1,2,10000
6150.1,2,10000
6151.1,2,10000
6152.1,2,10000
6153.1,2,10000
6154.1,2,10000
6155.1,2,10000
6156.1,2,10000
6157.1,2,10000
6158.1,2,10000
6159.1,2,10000
6160.1,2,10000
6161.1,2,10000
6162.1,2,10000
6163.1,2,10000
6164.1,2,10000
6165.1,2,10000
6166.1,2,10000
6167.1,2,10000
6168.1,2,10000
6169.1,2,10000
6170.1,2,10000
6171.1,2,10000
6172.1,2,10000
6173.1,2,10000
6174.1,2,10000
6175.1,2,10000
6176.1,2,10000
6177.1,2,10000
6178.1,2,10000
6179.1,2,10000
6180.1,2,10000
6181.1,2,10000
6182.1,2,10000
6183.1,2,10000
6184.1,2,10000
6185.1,2,10000
6186.1,2,10000
6187.1,2,10000
6188.1,2,10000
6189.1,2,10000
6190.1,2,10000
6191.1,2,10000
6192.1,2,10000
6193.1,2,10000
6194.1,2,10000
6195.1,2,10000
6196.1,2,10000
6197.1,2,10000
6198.1,2,10000
6199.1,2,10000
6200.1,2,10000
6201.1,2,10000
6202.1,2,10000
6203.1,2,10000
6204.1,2,10000
6205.1,2,10000
6206.1,2,10000
6207.1,2,10000
6208.1,2,10000
6209.1,2,10000
6210.1,2,10000
6211.1,2,10000
6212.1,2,10000
6213.1,2,10000
6214.1,2,10000
6215.1,2,10000
6216.1,2,10000
6217.1,2,10000
6218.1,2,10000
6219.1,2,10000
6220.1,2,10000
6221.1,2,10000
6222.1,2,10000
6223.1,2,10000
6224.1,2,10000
6225.1,2,10000
6226.1,2,10000
6227.1,2,10000
6228.1,2,10000
6229.1,2,10000
6230.1,2,10000
6231.1,2,10000
6232.1,2,10000
6233.1,2,10000
6234.1,2,10000
6235.1,2,10000
6236.1,2,10000
6237.1,2,10000
6238.1,2,10000
6239.1,2,10000
6240.1,2,10000
6241.1,2,10000
6242.1,2,10000
6243.1,2,10000
6244.1,2,10000
6245.1,2,10000
6246.1,2,10000
6247.1,2,10000
6248.1,2,10000
6249.1,2,10000
6250.1,2,10000
6251.1,2,10000
6252.1,2,10000
6253.1,2,10000
6254.1,2,10000
6255.1,2,10000
6256.1,2,10000
6257.1,2,10000
6258.1,2,10000
6259.1,2,10000
6260.1,2,10000
6261.1,2,10000
6262.1,2,10000
6263.1,2,10000
6264.1,2,10000
6265.1,2,10000
6266.1,2,10000
6267.1,2,10000
6268.1,2,10000
6269.1,2,10000
6270.1,2,10000
6271.1,2,10000
6272.1,2,10000
6273.1,2,10000
6274.1,2,10000
6275.1,2,10000
6276.1,2,10000
6277.1,2,10000
6278.1,2,10000
6279.1,2,10000
6280.1,2,10000
6281.1,2,10000
6282.1,2,10000
6283.1,2,10000
6284.1,2,10000
6285.1,2,10000
6286.1,2,10000
6287.1,2,10000
6288.1,2,10000
6289.1,2,10000
6290.1,2,10000
6291.1,2,10000
6292.1,2,10000
6293.1,2,10000
6294.1,2,10000
6295.1,2,10000
6296.1,2,10000
6297.1,2,10000
6298.1,2,10000
6299.1,2,10000
6300.1,2,10000
6301.1,2,10000
6302.1,2,10000
6303.1,2,10000
6304.1,2,10000
6305.1,2,10000
6306.1,2,10000
6307.1,2,10000
6308.1,2,10000
6309.1,2,10000
6310.1,2,10000
6311.1,2,10000
6312.1,2,10000
6313.1,2,10000
6314.1,2,10000
6315.1,2,10000
6316.1,2,10000
6317.1,2,10000
6318.1,2,10000
6319.1,2,10000
6320.1,2,10000
6321.1,2,10000
6322.1,2,10000
6323.1,2,10000
6324.1,2,10000
6325.1,2,10000
6326.1,2,10000
6327.1,2,10000
6328.1,2,10000
6329.1,2,10000
6330.1,2,10000
6331.1,2,10000
6332.1,2,10000
6333.1,2,10000
6334.1,2,10000
6335.1,2,10000
6336.1,2,10000
6337.1,2,10000
6338.1,2,10000
6339.1,2,10000
6340.1,2,10000
6341.1,2,10000
6342.1,2,10000
6343.1,2,10000
6344.1,2,10000
6345.1,2,10000
6346.1,2,10000
6347.1,2,10000
6348.1,2,10000
6349.1,2,10000
6350.1,2,10000
6351.1,2,10000
6352.1,2,10000
6353.1,2,10000
6354.1,2,10000
6355.1,2,10000
6356.1,2,10000
6357.1,2,10000
6358.1,2,10000
6359.1,2,10000
6360.1,2,10000
6361.1,2,10000
6362.1,2,10000
6363.1,2,10000
6364.1,2,10000
6365.1,2,10000
6366.1,2,10000
6367.1,2,10000
6368.1,2,10000
6369.1,2,10000
6370.1,2,10000
6371.1,2,10000
6372.1,2,10000
6373.1,2,10000
6374.1,2,10000
6375.1,2,10000
6376.1,2,10000
6377.1,2,10000
6378.1,2,10000
6379.1,2,10000
6380.1,2,10000
6381.1,2,10000
6382.1,2,10000
6383.1,2,10000
6384.1,2,10000
6385.1,2,10000
6386.1,2,10000
6387.1,2,10000
6388.1,2,10000
6389.1,2,10000
6390.1,2,10000
6391.1,2,10000
6392.1,2,10000
6393.1,2,10000
6394.1,2,10000
6395.1,2,10000
6396.1,2,10000
6397.1,2,10000
6398.1,2,10000
6399.1,2,10000
6400.1,2,10000
6401.1,2,10000
6402.1,2,10000
6403.1,2,10000
6404.1,2,10000
6405.1,2,10000
6406.1,2,10000
6407.1,2,10000
6408.1,2,10000
6409.1,2,10000
6410.1,2,10000
6411.1,2,10000
6412.1,2,10000
6413.1,2,10000
6414.1,2,10000
6415.1,2,10000
6416.1,2,10000
6417.1,2,10000
6418.1,2,10000
6419.1,2,10000
6420.1,2,10000
6421.1,2,10000
6422.1,2,10000
6423.1,2,10000
6424.1,2,10000
6425.1,2,10000
6426.1,2,10000
6427.1,2,10000
6428.1,2,10000
6429.1,2,10000
6430.1,2,10000
6431.1,2,10000
6432.1,2,10000
6433.1,2,10000
6434.1,2,10000
6435.1,2,10000
6436.1,2,10000
6437.1,2,10000
6438.1,2,10000
6439.1,2,10000
6440.1,2,10000
6441.1,2,10000
6442.1,2,10000
6443.1,2,10000
6444.1,2,10000
6445.1,2,10000
6446.1,2,10000
6447.1,2,10000
6448.1,2,10000
6449.1,2,10000
6450.1,2,10000
6451.1,2,10000
6452.1,2,10000
6453.1,2,10000
6454.1,2,10000
6455.1,2,10000
6456.1,2,10000
6457.1,2,10000
6458.1,2,10000
6459.1,2,10000
6460.1,2,10000
6461.1,2,10000
6462.1,2,10000
6463.1,2,10000
6464.1,2,10000
6465.1,2,10000
6466.1,2,10000
6467.1,2,10000
6468.1,2,10000
6469.1,2,10000
6470.1,2,10000
6471.1,2,10000
6472.1,2,10000
6473.1,2,10000
6474.1,2,10000
6475.1,2,10000
6476.1,2,10000
6477.1,2,10000
6478.1,2,10000
6479.1,2,10000
6480.1,2,10000
6481.1,2,10000
6482.1,2,10000
6483.1,2,10000
6484.1,2,10000
6485.1,2,10000
6486.1,2,10000
6487.1,2,10000
6488.1,2,10000
6489.1,2,10000
6490.1,2,10000
6491.1,2,10000
6492.1,2,10000
6493.1,2,10000
6494.1,2,10000
6495.1,2,10000
6496.1,2,10000
6497.1,2,10000
6498.1,2,10000
6499.1,2,10000
6500.1,2,10000
6501.1,2,10000
6502.1,2,10000
6503.1,2,10000
6504.1,2,10000
6505.1,2,10000
6506.1,2,10000
6507.1,2,10000
6508.1,2,10000
6509.1,2,10000
6510.1,2,10000
6511.1,2,10000
6512.1,2,10000
6513.1,2,10000
6514.1,2,10000
6515.1,2,10000
6516.1,2,10000
6517.1,2,10000
6518.1,2,10000
6519.1,2,10000
6520.1,2,10000
6521.1,2,10000
6522.1,2,10000
6523.1,2,10000
6524.1,2,10000
6525.1,2,10000
6526.1,2,10000
6527.1,2,10000
6528.1,2,10000
6529.1,2,10000
6530.1,2,10000
6531.1,2,10000
6532.1,2,10000
6533.1,2,10000
6534.1,2,10000
6535.1,2,10000
6536.1,2,10000
6537.1,2,10000
6538.1,2,10000
6539.1,2,10000
6540.1,2,10000
6541.1,2,10000
6542.1,2,10000
6543.1,2,10000
6544.1,2,10000
6545.1,2,10000
6546.1,2,10000
6547.1,2,10000
6548.1,2,10000
6549.1,2,10000
6550.1,2,10000
6551.1,2,10000
6552.1,2,10000
6553.1,2,10000
6554.1,2,10000
6555.1,2,10000
6556.1,2,10000
6557.1,2,10000
6558.1,2,10000
6559.1,2,10000
6560.1,2,10000
6561.1,2,10000
6562.1,2,10000
6563.1,2,10000
6564.1,2,10000
6565.1,2,10000
6566.1,2,10000
6567.1,2,10000
6568.1,2,10000
6569.1,2,10000
6570.1,2,10000
6571.1,2,10000
6572.1,2,10000
6573.1,2,10000
6574.1,2,10000
6575.1,2,10000
6576.1,2,10000
6577.1,2,10000
6578.1,2,10000
6579.1,2,10000
6580.1,2,10000
6581.1,2,10000
6582.1,2,10000
6583.1,2,10000
6584.1,2,10000
6585.1,2,10000
6586.1,2,10000
6587.1,2,10000
6588.1,2,10000
6589.1,2,10000
6590.1,2,10000
6591.1,2,10000
6592.1,2,10000
6593.1,2,10000
6594.1,2,10000
6595.1,2,10000
6596.1,2,10000
6597.1,2,10000
6598.1,2,10000
6599.1,2,10000
6600.1,2,10000
6601.1,2,10000
6602.1,2,10000
6603.1,2,10000
6604.1,2,10000
6605.1,2,10000
6606.1,2,10000
6607.1,2,10000
6608.1,2,10000
6609.1,2,10000
6610.1,2,10000
6611.1,2,10000
6612.1,2,10000
6613.1,2,10000
6614.1,2,10000
6615.1,2,10000
6616.1,2,10000
6617.1,2,10000
6618.1,2,10000
6619.1,2,10000
6620.1,2,10000
6621.1,2,10000
6622.1,2,10000
6623.1,2,10000
6624.1,2,10000
6625.1,2,10000
6626.1,2,10000
6627.1,2,10000
6628.1,2,10000
6629.1,2,10000
6630.1,2,10000
6631.1,2,10000
6632.1,2,10000
6633.1,2,10000
6634.1,2,10000
6635.1,2,10000
6636.1,2,10000
6637.1,2,10000
6638.1,2,10000
6639.1,2,10000
6640.1,2,10000
6641.1,2,10000
6642.1,2,10000
6643.1,2,10000
6644.1,2,10000
6645.1,2,10000
6646.1,2,10000
6647.1,2,10000
6648.1,2,10000
6649.1,2,10000
6650.1,2,10000
6651.1,2,10000
6652.1,2,10000
6653.1,2,10000
6654.1,2,10000
6655.1,2,10000
6656.1,2,10000
6657.1,2,10000
6658.1,2,10000
6659.1,2,10000
6660.1,2,10000
6661.1,2,10000
6662.1,2,10000
6663.1,2,10000
6664.1,2,10000
6665.1,2,10000
6666.1,2,10000
6667.1,2,10000
6668.1,2,10000
6669.1,2,10000
6670.1,2,10000
6671.1,2,10000
6672.1,2,10000
6673.1,2,10000
6674.1,2,10000
6675.1,2,10000
6676.1,2,10000
6677.1,2,10000
6678.1,2,10000
6679.1,2,10000
6680.1,2,10000
6681.1,2,10000
6682.1,2,10000
6683.1,2,10000
6684.1,2,10000
6685.1,2,10000
6686.1,2,10000
6687.1,2,10000
6688.1,2,10000
6689.1,2,10000
6690.1,2,10000
6691.1,2,10000
6692.1,2,10000
6693.1,2,10000
6694.1,2,10000
6695.1,2,10000
6696.1,2,10000
6697.1,2,10000
6698.1,2,10000
6699.1,2,10000
6700.1,2,10000
6701.1,2,10000
6702.1,2,10000
6703.1,2,10000
6704.1,2,10000
6705.1,2,10000
6706.1,2,10000
6707.1,2,10000
6708.1,2,10000
6709.1,2,10000
6710.1,2,10000
6711.1,2,10000
6712.1,2,10000
6713.1,2,10000
6714.1,2,10000
6715.1,2,10000
6716.1,2,10000
6717.1,2,10000
6718.1,2,10000
6719.1,2,10000
6720.1,2,10000
6721.1,2,10000
6722.1,2,10000
6723.1,2,10000
6724.1,2,10000
6725.1,2,10000
6726.1,2,10000
6727.1,2,10000
6728.1,2,10000
6729.1,2,10000
6730.1,2,10000
6731.1,2,10000
6732.1,2,10000
6733.1,2,10000
6734.1,2,10000
6735.1,2,10000
6736.1,2,10000
6737.1,2,10000
6738.1,2,10000
6739.1,2,10000
6740.1,2,10000
6741.1,2,10000
6742.1,2,10000
6743.1,2,10000
6744.1,2,10000
6745.1,2,10000
6746.1,2,10000
6747.1,2,10000
6748.1,2,10000
6749.1,2,10000
6750.1,2,10000
6751.1,2,10000
6752.1,2,10000
6753.1,2,10000
6754.1,2,10000
6755.1,2,10000
6756.1,2,10000
6757.1,2,10000
6758.1,2,10000
6759.1,2,10000
6760.1,2,10000
6761.1,2,10000
6762.1,2,10000
6763.1,2,10000
6764.1,2,10000
6765.1,2,10000
6766.1,2,10000
6767.1,2,10000
6768.1,2,10000
6769.1,2,10000
6770.1,2,10000
6771.1,2,10000
6772.1,2,10000
6773.1,2,10000
6774.1,2,10000
6775.1,2,10000
6776.1,2,10000
6777.1,2,10000
6778.1,2,10000
6779.1,2,10000
6780.1,2,10000
6781.1,2,10000
6782.1,2,10000
6783.1,2,10000
6784.1,2,10000
6785.1,2,10000
6786.1,2,10000
6787.1,2,10000
6788.1,2,10000
6789.1,2,10000
6790.1,2,10000
6791.1,2,10000
6792.1,2,10000
6793.1,2,10000
6794.1,2,10000
6795.1,2,10000
6796.1,2,10000
6797.1,2,10000
6798.1,2,10000
6799.1,2,10000
6800.1,2,10000
6801.1,2,10000
6802.1,2,10000
6803.1,2,10000
6804.1,2,10000
6805.1,2,10000
6806.1,2,10000
6807.1,2,10000
6808.1,2,10000
6809.1,2,10000
6810.1,2,10000
6811.1,2,10000
6812.1,2,10000
6813.1,2,10000
6814.1,2,10000
6815.1,2,10000
6816.1,2,10000
6817.1,2,10000
6818.1,2,10000
6819.1,2,10000
6820.1,2,10000
6821.1,2,10000
6822.1,2,10000
6823.1,2,10000
6824.1,2,10000
6825.1,2,10000
6826.1,2,10000
6827.1,2,10000
6828.1,2,10000
6829.1,2,10000
6830.1,2,10000
6831.1,2,10000
6832.1,2,10000
6833.1,2,10000
6834.1,2,10000
6835.1,2,10000
6836.1,2,10000
6837.1,2,10000
6838.1,2,10000
6839.1,2,10000
6840.1,2,10000
6841.1,2,10000
6842.1,2,10000
6843.1,2,10000
6844.1,2,10000
6845.1,2,10000
6846.1,2,10000
6847.1,2,10000
6848.1,2,10000
6849.1,2,10000
6850.1,2,10000
6851.1,2,10000
6852.1,2,10000
6853.1,2,10000
6854.1,2,10000
6855.1,2,10000
6856.1,2,10000
6857.1,2,10000
6858.1,2,10000
6859.1,2,10000
6860.1,2,10000
6861.1,2,10000
6862.1,2,10000
6863.1,2,10000
6864.1,2,10000
6865.1,2,10000
6866.1,2,10000
6867.1,2,10000
6868.1,2,10000
6869.1,2,10000
6870.1,2,10000
6871.1,2,10000
6872.1,2,10000
6873.1,2,10000
6874.1,2,10000
6875.1,2,10000
6876.1,2,10000
6877.1,2,10000
6878.1,2,10000
6879.1,2,10000
6880.1,2,10000
6881.1,2,10000
6882.1,2,10000
6883.1,2,10000
6884.1,2,10000
6885.1,2,10000
6886.1,2,10000
6887.1,2,10000
6888.1,2,10000
6889.1,2,10000
6890.1,2,10000
6891.1,2,10000
6892.1,2,10000
6893.1,2,10000
6894.1,2,10000
6895.1,2,10000
6896.1,2,10000
6897.1,2,10000
6898.1,2,10000
6899.1,2,10000
6900.1,2,10000
6901.1,2,10000
6902.1,2,10000
6903.1,2,10000
6904.1,2,10000
6905.1,2,10000
6906.1,2,10000
6907.1,2,10000
6908.1,2,10000
6909.1,2,10000
6910.1,2,10000
6911.1,2,10000
6912.1,2,10000
6913.1,2,10000
6914.1,2,10000
6915.1,2,10000
6916.1,2,10000
6917.1,2,10000
6918.1,2,10000
6919.1,2,10000
6920.1,2,10000
6921.1,2,10000
6922.1,2,10000
6923.1,2,10000
6924.1,2,10000
6925.1,2,10000
6926.1,2,10000
6927.1,2,10000
6928.1,2,10000
6929.1,2,10000
6930.1,2,10000
6931.1,2,10000
6932.1,2,10000
6933.1,2,10000
6934.1,2,10000
6935.1,2,10000
6936.1,2,10000
6937.1,2,10000
6938.1,2,10000
6939.1,2,10000
6940.1,2,10000
6941.1,2,10000
6942.1,2,10000
6943.1,2,10000
6944.1,2,10000
6945.1,2,10000
6946.1,2,10000
6947.1,2,10000
6948.1,2,10000
6949.1,2,10000
6950.1,2,10000
6951.1,2,10000
6952.1,2,10000
6953.1,2,10000
6954.1,2,10000
6955.1,2,10000
6956.1,2,10000
6957.1,2,10000
6958.1,2,10000
6959.1,2,10000
6960.1,2,10000
6961.1,2,10000
6962.1,2,10000
6963.1,2,10000
6964.1,2,10000
6965.1,2,10000
6966.1,2,10000
6967.1,2,10000
6968.1,2,10000
6969.1,2,10000
6970.1,2,10000
6971.1,2,10000
6972.1,2,10000
6973.1,2,10000
6974.1,2,10000
6975.1,2,10000
6976.1,2,10000
6977.1,2,10000
6978.1,2,10000
6979.1,2,10000
6980.1,2,10000
6981.1,2,10000
6982.1,2,10000
6983.1,2,10000
6984.1,2,10000
6985.1,2,10000
6986.1,2,10000
6987.1,2,10000
6988.1,2,10000
6989.1,2,10000
6990.1,2,10000
6991.1,2,10000
6992.1,2,10000
6993.1,2,10000
6994.1,2,10000
6995.1,2,10000
6996.1,2,10000
6997.1,2,10000
6998.1,2,10000
6999.1,2,10000
7000.1,2,10000
7001.1,2,10000
7002.1,2,10000
7003.1,2,10000
7004.1,2,10000
7005.1,2,10000
7006.1,2,10000
7007.1,2,10000
7008.1,2,10000
7009.1,2,10000
7010.1,2,10000
7011.1,2,10000
7012.1,2,10000
7013.1,2,10000
7014.1,2,10000
7015.1,2,10000
7016.1,2,10000
7017.1,2,10000
7018.1,2,10000
7019.1,2,10000
7020.1,2,10000
7021.1,2,10000
7022.1,2,10000
7023.1,2,10000
7024.1,2,10000
7025.1,2,10000
7026.1,2,10000
7027.1,2,10000
7028.1,2,10000
7029.1,2,10000
7030.1,2,10000
7031.1,2,10000
7032.1,2,10000
7033.1,2,10000
7034.1,2,10000
7035.1,2,10000
7036.1,2,10000
7037.1,2,10000
7038.1,2,10000
7039.1,2,10000
7040.1,2,10000
7041.1,2,10000
7042.1,2,10000
7043.1,2,10000
7044.1,2,10000
7045.1,2,10000
7046.1,2,10000
7047.1,2,10000
7048.1,2,10000
7049.1,2,10000
7050.1,2,10000
7051.1,2,10000
7052.1,2,10000
7053.1,2,10000
7054.1,2,10000
7055.1,2,10000
7056.1,2,10000
7057.1,2,10000
7058.1,2,10000
7059.1,2,10000
7060.1,2,10000
7061.1,2,10000
7062.1,2,10000
7063.1,2,10000
7064.1,2,10000
7065.1,2,10000
7066.1,2,10000
7067.1,2,10000
7068.1,2,10000
7069.1,2,10000
7070.1,2,10000
7071.1,2,10000
7072.1,2,10000
7073.1,2,10000
7074.1,2,10000
